Year,State,Municipality,Type,Homicides
2006,Guanajuato,Uriangato,municipality,5
2006,Guanajuato,Valle de Santiago,municipality,4
2006,Guanajuato,Victoria,municipality, 
2006,Guanajuato,Villagrán,municipality, 
2006,Guanajuato,Xichú,municipality,2
2006,Guanajuato,Yuriria,municipality,5
2006,Guanajuato,No especificado,municipality,1
2006,Guerrero,Guerrero,state,788
2006,Guerrero,Acapulco de Juárez,municipality,262
2006,Guerrero,Ahuacuotzingo,municipality,5
2006,Guerrero,Ajuchitlán del Progreso,municipality,13
2006,Guerrero,Alcozauca de Guerrero,municipality,4
2006,Guerrero,Alpoyeca,municipality,3
2006,Guerrero,Apaxtla,municipality,6
2006,Guerrero,Arcelia,municipality,8
2006,Guerrero,Atenango del Río,municipality,1
2006,Guerrero,Atlamajalcingo del Monte,municipality, 
2006,Guerrero,Atlixtac,municipality,1
2006,Guerrero,Atoyac de Álvarez,municipality,15
2006,Guerrero,Ayutla de los Libres,municipality,17
2006,Guerrero,Azoyú,municipality,3
2006,Guerrero,Benito Juárez,municipality,1
2006,Guerrero,Buenavista de Cuéllar,municipality,1
2006,Guerrero,Coahuayutla de José María Izazaga,municipality,9
2006,Guerrero,Cocula,municipality, 
2006,Guerrero,Copala,municipality,3
2006,Guerrero,Copalillo,municipality,1
2006,Guerrero,Copanatoyac,municipality,5
2006,Guerrero,Coyuca de Benítez,municipality,23
2006,Guerrero,Coyuca de Catalán,municipality,19
2006,Guerrero,Cuajinicuilapa,municipality,7
2006,Guerrero,Cualác,municipality, 
2006,Guerrero,Cuautepec,municipality,1
2006,Guerrero,Cuetzala del Progreso,municipality,1
2006,Guerrero,Cutzamala de Pinzón,municipality,6
2006,Guerrero,Chilapa de Álvarez,municipality,6
2006,Guerrero,Chilpancingo de los Bravo,municipality,37
2006,Guerrero,Florencio Villarreal,municipality,5
2006,Guerrero,General Canuto A,municipality,2
2006,Guerrero,General Heliodoro Castillo,municipality,13
2006,Guerrero,Huamuxtitlán,municipality,3
2006,Guerrero,Huitzuco de los Figueroa,municipality,5
2006,Guerrero,Iguala de la Independencia,municipality,21
2006,Guerrero,Igualapa,municipality,1
2006,Guerrero,Ixcateopan de Cuauhtémoc,municipality,1
2006,Guerrero,Zihuatanejo de Azueta,municipality,33
2006,Guerrero,Juan R,municipality, 
2006,Guerrero,Leonardo Bravo,municipality,3
2006,Guerrero,Malinaltepec,municipality,4
2006,Guerrero,Mártir de Cuilapan,municipality, 
2006,Guerrero,Metlatónoc,municipality,4
2006,Guerrero,Mochitlán,municipality,3
2006,Guerrero,Olinalá,municipality,5
2006,Guerrero,Ometepec,municipality,17
2006,Guerrero,Pedro Ascencio Alquisiras,municipality,3
2006,Guerrero,Petatlán,municipality,14
2006,Guerrero,Pilcaya,municipality,1
2006,Guerrero,Pungarabato,municipality,18
2006,Guerrero,Quechultenango,municipality,9
2006,Guerrero,San Luis Acatlán,municipality,6
2006,Guerrero,San Marcos,municipality,6
2006,Guerrero,San Miguel Totolapan,municipality,5
2006,Guerrero,Taxco de Alarcón,municipality,8
2006,Guerrero,Tecoanapa,municipality,4
2006,Guerrero,Técpan de Galeana,municipality,27
2006,Guerrero,Teloloapan,municipality,4
2006,Guerrero,Tepecoacuilco de Trujano,municipality,7
2006,Guerrero,Tetipac,municipality,1
2006,Guerrero,Tixtla de Guerrero,municipality,1
2006,Guerrero,Tlacoachistlahuaca,municipality,8
2006,Guerrero,Tlacoapa,municipality,2
2006,Guerrero,Tlalchapa,municipality,5
2006,Guerrero,Tlalixtaquilla de Maldonado,municipality,1
2006,Guerrero,Tlapa de Comonfort,municipality,20
2006,Guerrero,Tlapehuala,municipality,6
2006,Guerrero,La Unión de Isidoro Montes de Oca,municipality,18
2006,Guerrero,Xalpatláhuac,municipality, 
2006,Guerrero,Xochihuehuetlán,municipality,2
2006,Guerrero,Xochistlahuaca,municipality,3
2006,Guerrero,Zapotitlán Tablas,municipality,2
2006,Guerrero,Zirándaro,municipality,10
2006,Guerrero,Zitlala,municipality,2
2006,Guerrero,Eduardo Neri,municipality,4
2006,Guerrero,Acatepec,municipality,6
2006,Guerrero,Marquelia,municipality,6
2006,Guerrero,Cochoapa el Grande,municipality, 
2006,Guerrero,José Joaquín de Herrera,municipality, 
2006,Guerrero,Juchitán,municipality, 
2006,Guerrero,Iliatenco,municipality, 
2006,Guerrero,Ñuu Savi,municipality, 
2006,Guerrero,San Nicolás,municipality, 
2006,Guerrero,No especificado,municipality,1
2006,Hidalgo,Hidalgo,state,48
2006,Hidalgo,Acatlán,municipality, 
2006,Hidalgo,Acaxochitlán,municipality,3
2006,Hidalgo,Actopan,municipality, 
2006,Hidalgo,Agua Blanca de Iturbide,municipality, 
2006,Hidalgo,Ajacuba,municipality, 
2006,Hidalgo,Alfajayucan,municipality,1
2006,Hidalgo,Almoloya,municipality,1
2006,Hidalgo,Apan,municipality, 
2006,Hidalgo,El Arenal,municipality,1
2006,Hidalgo,Atitalaquia,municipality, 
2006,Hidalgo,Atlapexco,municipality, 
2006,Hidalgo,Atotonilco el Grande,municipality, 
2006,Hidalgo,Atotonilco de Tula,municipality, 
2006,Hidalgo,Calnali,municipality, 
2006,Hidalgo,Cardonal,municipality, 
2006,Hidalgo,Cuautepec de Hinojosa,municipality, 
2006,Hidalgo,Chapantongo,municipality,1
2006,Hidalgo,Chapulhuacán,municipality,3
2006,Hidalgo,Chilcuautla,municipality, 
2006,Hidalgo,Eloxochitlán,municipality, 
2006,Hidalgo,Emiliano Zapata,municipality, 
2006,Hidalgo,Epazoyucan,municipality, 
2006,Hidalgo,Francisco I,municipality, 
2006,Hidalgo,Huasca de Ocampo,municipality, 
2006,Hidalgo,Huautla,municipality,2
2006,Hidalgo,Huazalingo,municipality, 
2006,Hidalgo,Huehuetla,municipality, 
2006,Hidalgo,Huejutla de Reyes,municipality,3
2006,Hidalgo,Huichapan,municipality, 
2006,Hidalgo,Ixmiquilpan,municipality,3
2006,Hidalgo,Jacala de Ledezma,municipality,2
2006,Hidalgo,Jaltocán,municipality, 
2006,Hidalgo,Juárez Hidalgo,municipality, 
2006,Hidalgo,Lolotla,municipality, 
2006,Hidalgo,Metepec,municipality, 
2006,Hidalgo,San Agustín Metzquititlán,municipality, 
2006,Hidalgo,Metztitlán,municipality, 
2006,Hidalgo,Mineral del Chico,municipality, 
2006,Hidalgo,Mineral del Monte,municipality, 
2006,Hidalgo,La Misión,municipality, 
2006,Hidalgo,Mixquiahuala de Juárez,municipality, 
2006,Hidalgo,Molango de Escamilla,municipality, 
2006,Hidalgo,Nicolás Flores,municipality, 
2006,Hidalgo,Nopala de Villagrán,municipality,1
2006,Hidalgo,Omitlán de Juárez,municipality, 
2006,Hidalgo,San Felipe Orizatlán,municipality, 
2006,Hidalgo,Pacula,municipality, 
2006,Hidalgo,Pachuca de Soto,municipality,5
2006,Hidalgo,Pisaflores,municipality,1
2006,Hidalgo,Progreso de Obregón,municipality,1
2006,Hidalgo,Mineral de la Reforma,municipality,1
2006,Hidalgo,San Agustín Tlaxiaca,municipality, 
2006,Hidalgo,San Bartolo Tutotepec,municipality,2
2006,Hidalgo,San Salvador,municipality, 
2006,Hidalgo,Santiago de Anaya,municipality, 
2006,Hidalgo,Santiago Tulantepec de Lugo Guerrero,municipality,1
2006,Hidalgo,Singuilucan,municipality, 
2006,Hidalgo,Tasquillo,municipality, 
2006,Hidalgo,Tecozautla,municipality,1
2006,Hidalgo,Tenango de Doria,municipality,2
2006,Hidalgo,Tepeapulco,municipality,3
2006,Hidalgo,Tepehuacán de Guerrero,municipality,1
2006,Hidalgo,Tepeji del Río de Ocampo,municipality,1
2006,Hidalgo,Tepetitlán,municipality, 
2006,Hidalgo,Tetepango,municipality, 
2006,Hidalgo,Villa de Tezontepec,municipality, 
2006,Hidalgo,Tezontepec de Aldama,municipality, 
2006,Hidalgo,Tianguistengo,municipality, 
2006,Hidalgo,Tizayuca,municipality, 
2006,Hidalgo,Tlahuelilpan,municipality, 
2006,Hidalgo,Tlahuiltepa,municipality,1
2006,Hidalgo,Tlanalapa,municipality, 
2006,Hidalgo,Tlanchinol,municipality,2
2006,Hidalgo,Tlaxcoapan,municipality, 
2006,Hidalgo,Tolcayuca,municipality, 
2006,Hidalgo,Tula de Allende,municipality,2
2006,Hidalgo,Tulancingo de Bravo,municipality,2
2006,Hidalgo,Xochiatipan,municipality, 
2006,Hidalgo,Xochicoatlán,municipality, 
2006,Hidalgo,Yahualica,municipality, 
2006,Hidalgo,Zacualtipán de Ángeles,municipality, 
2006,Hidalgo,Zapotlán de Juárez,municipality, 
2006,Hidalgo,Zempoala,municipality,1
2006,Hidalgo,Zimapán,municipality, 
2006,Hidalgo,No especificado,municipality, 
2006,Jalisco,Jalisco,state,480
2006,Jalisco,Acatic,municipality,1
2006,Jalisco,Acatlán de Juárez,municipality,2
2006,Jalisco,Ahualulco de Mercado,municipality, 
2006,Jalisco,Amacueca,municipality, 
2006,Jalisco,Amatitán,municipality,1
2006,Jalisco,Ameca,municipality,3
2006,Jalisco,San Juanito de Escobedo,municipality,1
2006,Jalisco,Arandas,municipality,4
2006,Jalisco,El Arenal,municipality,1
2006,Jalisco,Atemajac de Brizuela,municipality, 
2006,Jalisco,Atengo,municipality, 
2006,Jalisco,Atenguillo,municipality,2
2006,Jalisco,Atotonilco el Alto,municipality,3
2006,Jalisco,Atoyac,municipality, 
2006,Jalisco,Autlán de Navarro,municipality,4
2006,Jalisco,Ayotlán,municipality,1
2006,Jalisco,Ayutla,municipality, 
2006,Jalisco,La Barca,municipality,6
2006,Jalisco,Bolaños,municipality, 
2006,Jalisco,Cabo Corrientes,municipality,1
2006,Jalisco,Casimiro Castillo,municipality,3
2006,Jalisco,Cihuatlán,municipality,1
2006,Jalisco,Zapotlán el Grande,municipality,10
2006,Jalisco,Cocula,municipality,5
2006,Jalisco,Colotlán,municipality,2
2006,Jalisco,Concepción de Buenos Aires,municipality, 
2006,Jalisco,Cuautitlán de García Barragán,municipality,3
2006,Jalisco,Cuautla,municipality, 
2006,Jalisco,Cuquío,municipality,1
2006,Jalisco,Chapala,municipality,1
2006,Jalisco,Chimaltitán,municipality,1
2006,Jalisco,Chiquilistlán,municipality, 
2006,Jalisco,Degollado,municipality,2
2006,Jalisco,Ejutla,municipality, 
2006,Jalisco,Encarnación de Díaz,municipality,2
2006,Jalisco,Etzatlán,municipality,1
2006,Jalisco,El Grullo,municipality,2
2006,Jalisco,Guachinango,municipality, 
2006,Jalisco,Guadalajara,municipality,119
2006,Jalisco,Hostotipaquillo,municipality, 
2006,Jalisco,Huejúcar,municipality, 
2006,Jalisco,Huejuquilla el Alto,municipality,1
2006,Jalisco,La Huerta,municipality,7
2006,Jalisco,Ixtlahuacán de los Membrillos,municipality,1
2006,Jalisco,Ixtlahuacán del Río,municipality,1
2006,Jalisco,Jalostotitlán,municipality,2
2006,Jalisco,Jamay,municipality,2
2006,Jalisco,Jesús María,municipality, 
2006,Jalisco,Jilotlán de los Dolores,municipality,2
2006,Jalisco,Jocotepec,municipality,1
2006,Jalisco,Juanacatlán,municipality,1
2006,Jalisco,Juchitlán,municipality, 
2006,Jalisco,Lagos de Moreno,municipality,7
2006,Jalisco,El Limón,municipality, 
2006,Jalisco,Magdalena,municipality,2
2006,Jalisco,Santa María del Oro,municipality, 
2006,Jalisco,La Manzanilla de la Paz,municipality,1
2006,Jalisco,Mascota,municipality,1
2006,Jalisco,Mazamitla,municipality,1
2006,Jalisco,Mexticacán,municipality, 
2006,Jalisco,Mezquitic,municipality,2
2006,Jalisco,Mixtlán,municipality, 
2006,Jalisco,Ocotlán,municipality,5
2006,Jalisco,Ojuelos de Jalisco,municipality, 
2006,Jalisco,Pihuamo,municipality,1
2006,Jalisco,Poncitlán,municipality,3
2006,Jalisco,Puerto Vallarta,municipality,18
2006,Jalisco,Villa Purificación,municipality,9
2006,Jalisco,Quitupan,municipality,1
2006,Jalisco,El Salto,municipality,9
2006,Jalisco,San Cristóbal de la Barranca,municipality,2
2006,Jalisco,San Diego de Alejandría,municipality, 
2006,Jalisco,San Juan de los Lagos,municipality,7
2006,Jalisco,San Julián,municipality,2
2006,Jalisco,San Marcos,municipality, 
2006,Jalisco,San Martín de Bolaños,municipality,2
2006,Jalisco,San Martín Hidalgo,municipality,4
2006,Jalisco,San Miguel el Alto,municipality,1
2006,Jalisco,Gómez Farías,municipality, 
2006,Jalisco,San Sebastián del Oeste,municipality, 
2006,Jalisco,Santa María de los Ángeles,municipality, 
2006,Jalisco,Sayula,municipality,3
2006,Jalisco,Tala,municipality,2
2006,Jalisco,Talpa de Allende,municipality,6
2006,Jalisco,Tamazula de Gordiano,municipality,5
2006,Jalisco,Tapalpa,municipality, 
2006,Jalisco,Tecalitlán,municipality,8
2006,Jalisco,Tecolotlán,municipality, 
2006,Jalisco,Techaluta de Montenegro,municipality, 
2006,Jalisco,Tenamaxtlán,municipality, 
2006,Jalisco,Teocaltiche,municipality,2
2006,Jalisco,Teocuitatlán de Corona,municipality,2
2006,Jalisco,Tepatitlán de Morelos,municipality,5
2006,Jalisco,Tequila,municipality,12
2006,Jalisco,Teuchitlán,municipality, 
2006,Jalisco,Tizapán el Alto,municipality,2
2006,Jalisco,Tlajomulco de Zúñiga,municipality,18
2006,Jalisco,San Pedro Tlaquepaque,municipality,33
2006,Jalisco,Tolimán,municipality, 
2006,Jalisco,Tomatlán,municipality,5
2006,Jalisco,Tonalá,municipality,22
2006,Jalisco,Tonaya,municipality, 
2006,Jalisco,Tonila,municipality, 
2006,Jalisco,Totatiche,municipality,1
2006,Jalisco,Tototlán,municipality,1
2006,Jalisco,Tuxcacuesco,municipality, 
2006,Jalisco,Tuxcueca,municipality,1
2006,Jalisco,Tuxpan,municipality,4
2006,Jalisco,Unión de San Antonio,municipality,2
2006,Jalisco,Unión de Tula,municipality,1
2006,Jalisco,Valle de Guadalupe,municipality, 
2006,Jalisco,Valle de Juárez,municipality,1
2006,Jalisco,San Gabriel,municipality, 
2006,Jalisco,Villa Corona,municipality,3
2006,Jalisco,Villa Guerrero,municipality,3
2006,Jalisco,Villa Hidalgo,municipality, 
2006,Jalisco,Cañadas de Obregón,municipality, 
2006,Jalisco,Yahualica de González Gallo,municipality,2
2006,Jalisco,Zacoalco de Torres,municipality,1
2006,Jalisco,Zapopan,municipality,46
2006,Jalisco,Zapotiltic,municipality,1
2006,Jalisco,Zapotitlán de Vadillo,municipality, 
2006,Jalisco,Zapotlán del Rey,municipality,1
2006,Jalisco,Zapotlanejo,municipality,3
2006,Jalisco,San Ignacio Cerro Gordo,municipality, 
2006,Jalisco,No especificado,municipality,5
2006,México,México,state,1748
2006,México,Acambay de Ruíz Castañeda,municipality,4
2006,México,Acolman,municipality,6
2006,México,Aculco,municipality,3
2006,México,Almoloya de Alquisiras,municipality,3
